scan_id,parcel_id,customer_id,scanned_at,hub_id,courier_id,scan_type,weight,service_code
919652,7005913,5016,2026-05-19 07:40:19,4,105,OUT_FOR_DELIVERY,32.35,SDD
919579,7005888,5065,2026-05-19 12:45:37,9,132,FAILED,19.5,EXP
919365,7005819,5185,2026-05-19 12:31:30,10,103,DEPART,37.75,SDD
919318,7005804,5157,2026-05-19 14:57:50,8,114,ARRIVE,36.67,ECO
919993,7006020,5198,2026-05-19 14:55:44,3,136,OUT_FOR_DELIVERY,46.67,ECO
919840,7005962,5011,2026-05-19 08:17:36,8,101,FAILED,27.56,STD
920184,7006084,5188,2026-05-19 20:16:31,10,127,DEPART,44.06,STD
919611,7005901,5185,2026-05-19 15:59:46,7,126,OUT_FOR_DELIVERY,45.8,SDD
919907,7005988,5025,2026-05-19 07:50:50,5,138,ARRIVE,32.54,SDD
920290,7006123,5050,2026-05-19 16:42:02,2,123,PICKUP,36.75,ECO
919918,7005994,5041,2026-05-19 15:19:43,3,120,FAILED,7.38,EXP
919516,7005870,5093,2026-05-19 20:04:59,8,140,PICKUP,19.27,STD
919354,7005814,5111,2026-05-19 15:39:41,4,139,DEPART,11.28,ECO
920077,7006044,5158,2026-05-19 14:15:20,6,122,out_for_delivery,41.65,EXP
919342,7005811,5176,2026-05-19 08:11:00,7,103,FAILED,46.63,EXP
920318,7006132,5118,2026-05-19 12:57:22,3,120,ARRIVE,24.49,SDD
919795,7005952,5106,2026-05-19 18:12:47,2,139,OUT_FOR_DELIVERY,20.31,EXP
920152,7006072,5013,2026-05-19 09:24:08,2,133,FAILED,5.6,STD
920178,7006081,5084,2026-05-19 14:42:38,3,138,OUT_FOR_DELIVERY,13.14,SDD
919902,7005984,5172,2026-05-19 19:42:24,9,105,OUT_FOR_DELIVERY,13.0,EXP
919747,7005947,5060,2026-05-19 10:13:29,1,126,ARRIVE,26.97,EXP
919754,7005948,5163,2026-05-19 11:20:59,4,114,PICKUP,4.22,EXP
919447,7005848,5187,2026-05-19 12:21:52,5,135,PICKUP,9.21,ECO
919503,7005864,5124,2026-05-19 20:40:26,9,110,ARRIVE,5.55,SDD
919381,7005824,5066,2026-05-19 13:42:10,1,135,OUT_FOR_DELIVERY,22.53,ECO
919987,7006019,5160,2026-05-19 11:30:54,5,106,DEPART,23.39,EXP
919440,7005845,5047,2026-05-19 06:40:39,6,114,DELIVERED,37.0,SDD
920086,7006047,5182,2026-05-19 07:42:40,4,126,DELIVERED,27.84,EXP
919558,7005884,5186,2026-05-19 13:49:57,5,123,ARRIVE,7.47,STD
919979,7006018,5157,2026-05-19 11:28:10,8,113,DEPART,22.09,STD
919348,7005813,5093,2026-05-19 13:50:18,3,108,ARRIVE,26.69,ECO
919268,7005792,5187,2026-05-19 08:55:36,6,107,OUT_FOR_DELIVERY,44.49,SDD
919320,7005804,5187,2026-05-19 06:52:11,8,129,DELIVERED,11.45,EXP
919962,7006012,5055,2026-05-19 19:58:41,1,126,DEPART,46.56,SDD
919678,7005923,5026,2026-05-19 08:20:31,6,111,PICKUP,7.64,STD
920141,7006068,5136,2026-05-19 06:49:12,10,132,ARRIVE,44.42,ECO
919406,7005830,5198,2026-05-19 15:45:57,8,122,DELIVERED,35.75,EXP
920087,7006047,5048,2026-05-19 18:29:53,6,107,PICKUP,45.33,STD
919690,7005929,5136,2026-05-19 09:44:46,4,135,FAILED,36.96,ECO
919311,7005801,5057,2026-05-19 16:05:47,5,108,ARRIVE,33.74,ECO
920279,7006119,5030,2026-05-19 21:59:30,5,128,ARRIVE,0.87,EXP
919319,7005804,5054,2026-05-19 19:42:59,2,131,DELIVERED,45.95,ECO
919351,7005814,5033,2026-05-19 13:09:51,8,117,DELIVERED,27.44,EXP
920242,7006101,5198,2026-05-19 09:31:00,4,134,ARRIVE,37.98,SDD
919517,7005870,5047,2026-05-19 07:19:50,6,135,DELIVERED,23.61,SDD
919812,7005955,5151,2026-05-19 06:43:06,4,105,PICKUP,27.74,STD
919742,7005945,5071,2026-05-19 12:03:39,3,119,OUT_FOR_DELIVERY,"14,44",SDD
919379,7005823,5116,2026-05-19 13:23:42,5,101,PICKUP,43.63,SDD
919395,7005827,5200,2026-05-19 07:49:14,8,138,ARRIVE,10.94,SDD
919808,7005954,5164,2026-05-19 11:22:19,2,113,DEPART,20.42,EXP
919533,7005874,5006,2026-05-19 16:23:22,9,124,ARRIVE,16.75,SDD
920015,7006029,5104,2026-05-19 13:03:48,1,131,DEPART,18.64,ECO
920010,7006027,5125,2026-05-19 16:31:36,2,133,PICKUP,19.71,EXP
919623,7005904,5163,2026-05-19 10:39:46,3,112,ARRIVE,31.38,ECO
920035,7006033,5128,2026-05-19 12:42:13,5,105,PICKUP,33.53,ECO
919388,7005826,5011,2026-05-19 12:42:12,10,104,DEPART,40.8,ECO
920102,7006053,5155,2026-05-19 10:44:11,1,118,ARRIVE,25.95,EXP
920185,7006084,5170,2026-05-19 14:11:10,6,120,FAILED,18.35,SDD
920255,7006107,5075,2026-05-19 07:24:25,10,107,OUT_FOR_DELIVERY,42.56,ECO
920060,7006040,5087,2026-05-19 08:42:47,1,116,PICKUP,18.81,EXP
919870,7005976,5141,2026-05-19 07:26:08,9,,PICKUP,30.58,EXP
919307,7005800,5029,2026-05-19 17:03:03,9,124,DELIVERED,35.87,SDD
919591,7005892,5141,2026-05-19 14:42:13,8,115,DEPART,8.78,STD
919343,7005811,5031,2026-05-19 10:12:29,9,118,FAILED,26.72,ECO
919984,7006018,5029,19/05/2026 07:12,3,115,OUT_FOR_DELIVERY,1.3,EXP
919998,7006022,5010,2026-05-19 13:31:37,4,138,DEPART,23.28,EXP
919524,7005871,5184,2026-05-19 09:18:38,6,128,PICKUP,40.41,SDD
919788,7005950,5165,2026-05-19 15:20:19,2,122,PICKUP,42.63,SDD
919886,7005978,5180,2026-05-19 16:44:59,6,113,OUT_FOR_DELIVERY,30.89,ECO
919347,7005812,5122,2026-05-19 21:28:18,4,136,ARRIVE,8.22,ECO
919935,7005999,5046,2026-05-19 13:20:40,7,140,OUT_FOR_DELIVERY,33.29,SDD
920051,7006036,5178,2026-05-19 06:15:08,8,137,OUT_FOR_DELIVERY,44.13,SDD
919454,7005849,5153,2026-05-19 10:35:29,10,101,PICKUP,18.18,SDD
919455,7005850,5079,2026-05-19 17:08:25,1,140,DELIVERED,22.6,SDD
